text,tokenized,cluster
bismillah selamat siang kakak laki sudah istri mau curhat kan proses sidang perceraian dalam sering mimpiin istri aku solusi gimana kakak dalem hati ganjel terimakasih selamat beraktifitas,bismillah selamat siang kakak laki sudah istri mau curhat kan proses sidang perceraian dalam sering mimpiin istri aku solusi gimana kakak dalem hati ganjel terimakasih selamat beraktifitas,3
dengar mendoakan anak orang anak tetangga baik suka cemburu sedih bawaan nangis kalau anak sering nyumpahain jelek anak bodoh tidak lah nyusahin tidak tanggung selalu sumpah serapah,dengar mendoakan anak orang anak tetangga baik suka cemburu sedih bawaan nangis kalau anak sering nyumpahain jelek anak bodoh tidak lah nyusahin tidak tanggung selalu sumpah serapah,3
allah kumat sekarang kumat sperti makanan nyangkut dileher dibawah minum makan saja terus dileher sperti hentakan dada tenggorokkan sperti terbakar jantung berdebar lagi hamil masyallah sensasi,allah kumat sekarang kumat sperti makanan nyangkut dileher dibawah minum makan saja terus dileher sperti hentakan dada tenggorokkan sperti terbakar jantung berdebar lagi hamil masyallah sensasi,3
keluhan perut setahun sembuh keluhan dada berat nyesek nafas akhr sembuh keluhan setahun penuh nyeri kepala atas depanalhamdulilah smua keluhan hilang kerja normal lagisemangat teman cek postingan sblumnya hari ngeluh,keluhan perut setahun sembuh keluhan dada berat nyesek nafas akhr sembuh keluhan setahun penuh nyeri kepala atas depanalhamdulilah smua keluhan hilang kerja normal lagisemangat teman cek postingan sblumnya hari ngeluh,3
hari menjalani hidup monoton kesal istirahat mana suka pikir umur tidak pencapaian kerja di pindah gaji  kok berani pada cepat nikah aku dikucilkan dipertanyakan,hari menjalani hidup monoton kesal istirahat mana suka pikir umur tidak pencapaian kerja di pindah gaji kok berani pada cepat nikah aku dikucilkan dipertanyakan,3
yang ngalamin pandangan seperti nyata lihat jalan orang di seperti animasih dimensi yang trik mengatasinya usah panick saja kalau panick tambah jadi kunci nomor tenang saja,yang ngalamin pandangan seperti nyata lihat jalan orang di seperti animasih dimensi yang trik mengatasinya usah panick saja kalau panick tambah jadi kunci nomor tenang saja,3
sharing keluarga seselain sama membuka aib keluarga sih sekali masalah di keluarga terjadi takut cerita orang karena takut membuka aib keluarga ada melihat more,sharing keluarga seselain sama membuka aib keluarga sih sekali masalah di keluarga terjadi takut cerita orang karena takut membuka aib keluarga ada melihat more,3
selamat siang mohon maaf sini bukan curhat mau belanja kkv nya bisa kalau pakai uang cash kata tetangga kalau belanja kkv bayarnya pakai kartu atm bisa pakai uang cash mohon dibully terima kasih,selamat siang mohon maaf sini bukan curhat mau belanja kkv nya bisa kalau pakai uang cash kata tetangga kalau belanja kkv bayarnya pakai kartu atm bisa pakai uang cash mohon dibully terima kasih,3
panik iya ganti jadwal dan sensasi iya ganti kemarin mangrib dtg iya sudah ganti mau zuhur iya baru sensasi iya siap makan waktu kemarin bangun tidur pagi oya teman iya obat jangan panik,panik iya ganti jadwal dan sensasi iya ganti kemarin mangrib dtg iya sudah ganti mau zuhur iya baru sensasi iya siap makan waktu kemarin bangun tidur pagi oya teman iya obat jangan panik,3
hari menjalani hidup monoton kesal istirahat mana suka pikir umur tidak pencapaian kerja di pindah gaji  kok berani pada cepat nikah aku dikucilkan dipertanyakan,hari menjalani hidup monoton kesal istirahat mana suka pikir umur tidak pencapaian kerja di pindah gaji kok berani pada cepat nikah aku dikucilkan dipertanyakan,3
disini yang parah penyakit dan berobat klinik rs hanya kasih obat berarti penyakit ringan mungkin dokter nganjurin di rawat penyakit mu bahaya nyalahin dokter intro sendiri,disini yang parah penyakit dan berobat klinik rs hanya kasih obat berarti penyakit ringan mungkin dokter nganjurin di rawat penyakit mu bahaya nyalahin dokter intro sendiri,3
ada sama hari telapak kaki berkeringat basah dingin ulu hati enak gampang sendawa telinga berdenging lemas perasa sedih efek kecemasan gerd mohon pernah ngalamin penjelasan teman terimakasih bantu,ada sama hari telapak kaki berkeringat basah dingin ulu hati enak gampang sendawa telinga berdenging lemas perasa sedih efek kecemasan gerd mohon pernah ngalamin penjelasan teman terimakasih bantu,3
skizofrenia beneran kenapa ngeliat ngedenger itu bilang ngehalu skizofrenia beneran tidak lagi halu itu benar kejadian pas aku ngeliat aku ngerasa kaget tidak halu kalian gimana,skizofrenia beneran kenapa ngeliat ngedenger itu bilang ngehalu skizofrenia beneran tidak lagi halu itu benar kejadian pas aku ngeliat aku ngerasa kaget tidak halu kalian gimana,3
teman badan ku kurus semenjak kena dispepsia gerd anxiaty disorder nyampai padahal makan sehari atau kali porsi rasanya makin kurus gimana biar naik bb teman sensasi kurasakan sekali di sebutin,teman badan ku kurus semenjak kena dispepsia gerd anxiaty disorder nyampai padahal makan sehari atau kali porsi rasanya makin kurus gimana biar naik bb teman sensasi kurasakan sekali di sebutin,3
assalamualaikum mohon sarannya anak laki usia mengaku dia dijauhi temannya ada orang teman menyuruh semua temannya menjauhinya anak gamau sekolah beraktifitas seperti apa harus lakukan ini,assalamualaikum mohon sarannya anak laki usia mengaku dia dijauhi temannya ada orang teman menyuruh semua temannya menjauhinya anak gamau sekolah beraktifitas seperti apa harus lakukan ini,3
alhamdulilah allah ucap syukur sebesar besarnya pencapaian luar setelah divonis anxiety disorder lagi ngobrol orang tidak lagi cemas panic serang mudah aku kalian cepat sehat amin yra less,alhamdulilah allah ucap syukur sebesar besarnya pencapaian luar setelah divonis anxiety disorder lagi ngobrol orang tidak lagi cemas panic serang mudah aku kalian cepat sehat amin yra less,3
bingung lagi di kondisi gabisa kerja part bantu bantu dirumah orang lumayan hasilnya keluarga masih sekolah tidak kerja bingung bantu gabisa apa apa jarang jarang yang nerima anak sekolah kerja paruh,bingung lagi di kondisi gabisa kerja part bantu bantu dirumah orang lumayan hasilnya keluarga masih sekolah tidak kerja bingung bantu gabisa apa apa jarang jarang yang nerima anak sekolah kerja paruh,3
sekali kamu apa seberat ternyata lupakan harus ku jalani entah gimana jalannya berjalan satu kaki yang terluka berharap sembuh kayaknya susah dari sananya dipaksapun jadi sakit,sekali kamu apa seberat ternyata lupakan harus ku jalani entah gimana jalannya berjalan satu kaki yang terluka berharap sembuh kayaknya susah dari sananya dipaksapun jadi sakit,3
semangat teman ku semua bisa dari lingkaran setan selalu berputar putar perbaiki pola tidur olahraga minum obat teratur yang terapi obat psikiater kondisi ku teman semua sembuh berhak bahagi,semangat teman ku semua bisa dari lingkaran setan selalu berputar putar perbaiki pola tidur olahraga minum obat teratur yang terapi obat psikiater kondisi ku teman semua sembuh berhak bahagi,3
allah ketakutan mati gra orang tetangga ku ngajakin keu makam nhebersiin makam tidak malah molonhonaja diam a takut pikiran takut mati apa dikait kn mati apakah teman yang seperti selalu ketakutan,allah ketakutan mati gra orang tetangga ku ngajakin keu makam nhebersiin makam tidak malah molonhonaja diam a takut pikiran takut mati apa dikait kn mati apakah teman yang seperti selalu ketakutan,3
kalau kena panick serang sesak buka main ingin mati malaikat maut kleyengan parah jantung kenceng sampai baju berasa kena semoga di kesehatan panjang umur di beri ujian allah spya kita lebih dengan,kalau kena panick serang sesak buka main ingin mati malaikat maut kleyengan parah jantung kenceng sampai baju berasa kena semoga di kesehatan panjang umur di beri ujian allah spya kita lebih dengan,3
bismillah semangat sembuh sembuh penting keyakinan sembuh alhamdulilah makan piring perjalanan naik motor tidur nyenyak iya kadang kambuh tetap aemangat sensasi berkurang ayo menyemangati supportpasti bisa sembuh,bismillah semangat sembuh sembuh penting keyakinan sembuh alhamdulilah makan piring perjalanan naik motor tidur nyenyak iya kadang kambuh tetap aemangat sensasi berkurang ayo menyemangati supportpasti bisa sembuh,3
gimana caranya ngatasin cemas berlebih takut apa cemas duluanbaru dpet pemberitahuan interview kerja sudah cemas duluan sulit ketemu orang adaptasi buat ngomong juga belibetudah kesempatan terlewatkan karena kecemasan,gimana caranya ngatasin cemas berlebih takut apa cemas duluanbaru dpet pemberitahuan interview kerja sudah cemas duluan sulit ketemu orang adaptasi buat ngomong juga belibetudah kesempatan terlewatkan karena kecemasan,3
tadi nyoba bergaul orang pas orang ngejek ngehina gaul cengeng celadi loklokan rumah sumpah benci sama orang mdah dia merasakan sakit ini aku kn orang pendendam malah  ngejek,tadi nyoba bergaul orang pas orang ngejek ngehina gaul cengeng celadi loklokan rumah sumpah benci sama orang mdah dia merasakan sakit ini aku kn orang pendendam malah ngejek,3
masya allah kaki tenanga sekali tidak hanya kaki tangan badan tidak tenaga sekali hari ya allah pakai jalan berdiri pingsan sesak dada sakit panas perut sakit pedih tenggorokan kaku ganjal rasa lendir nyangkut,masya allah kaki tenanga sekali tidak hanya kaki tangan badan tidak tenaga sekali hari ya allah pakai jalan berdiri pingsan sesak dada sakit panas perut sakit pedih tenggorokan kaku ganjal rasa lendir nyangkut,3
panik tiba anak mlm demam anak juga tidur kebangun seperti sulit tidur itu papa lagi tidak obat berobat tengah malam klinik bidan tutup yang tau gimana pikiran kemana badan sampai gemetaran,panik tiba anak mlm demam anak juga tidur kebangun seperti sulit tidur itu papa lagi tidak obat berobat tengah malam klinik bidan tutup yang tau gimana pikiran kemana badan sampai gemetaran,3
ngalamin kencing nyeri tajam dibagian perut kiri kepikiran kemana tdi tiba jantung berhenti sedetik kaki langsung dingin ngerasain nyeri diketiak kiri payudara takut kena penyakit berat pernah cek jantung tidak masalah,ngalamin kencing nyeri tajam dibagian perut kiri kepikiran kemana tdi tiba jantung berhenti sedetik kaki langsung dingin ngerasain nyeri diketiak kiri payudara takut kena penyakit berat pernah cek jantung tidak masalah,3
anak ku umur setiap lihat sholat nangis kejer kalau dan kakaknya sholat nungguin disebelahnya selesai usia sudah lihat sholat sampai masih nangis setiap lihat sholat ya ada tau,anak ku umur setiap lihat sholat nangis kejer kalau dan kakaknya sholat nungguin disebelahnya selesai usia sudah lihat sholat sampai masih nangis setiap lihat sholat ya ada tau,3
ngerasa serangan jantung kenapa mau setahun masih kerja meroko makanan pedas kenapa badan salu beol seirama jantung perasaan tida nyaman hari bahkan badan jadi kurus lah semua rasa dulu tiada,ngerasa serangan jantung kenapa mau setahun masih kerja meroko makanan pedas kenapa badan salu beol seirama jantung perasaan tida nyaman hari bahkan badan jadi kurus lah semua rasa dulu tiada,3
sih hari muku rasain badan tegang kepala pundak kepala pusing perut kembung kentut panik cemas kesal tau seminggu kasih hela nafas tiap menit tegang terus stress rasainnya keluhan ini mmke dokter hilang saja,sih hari muku rasain badan tegang kepala pundak kepala pusing perut kembung kentut panik cemas kesal tau seminggu kasih hela nafas tiap menit tegang terus stress rasainnya keluhan ini mmke dokter hilang saja,3
suami caregriver istri punya bayi pengidap depresi harus nganggur lebih penuh mendampingi dikasih obat dokter bawaannya tidur bayi ada memperhatikan bingungnya makan mana tidak kerja dan dagang,suami caregriver istri punya bayi pengidap depresi harus nganggur lebih penuh mendampingi dikasih obat dokter bawaannya tidur bayi ada memperhatikan bingungnya makan mana tidak kerja dan dagang,3
jumatan sesak nafas mau pingsan dada nyeri badan kesemutan panic jantung berdebar perut sakit mual holor mana sap lagi untung kuat yampe rumah makin sesasi nya holor dada sakit mual sesak tangan kesemutan yang,jumatan sesak nafas mau pingsan dada nyeri badan kesemutan panic jantung berdebar perut sakit mual holor mana sap lagi untung kuat yampe rumah makin sesasi nya holor dada sakit mual sesak tangan kesemutan yang,3
terus menjalankan tanggungjawab suami bapak kondisi terus mengikuti inginkan perasaan tidak seperti ini terus bisa mencari nafkah istri anakku semangat hidup terus menjalani seperti,terus menjalankan tanggungjawab suami bapak kondisi terus mengikuti inginkan perasaan tidak seperti ini terus bisa mencari nafkah istri anakku semangat hidup terus menjalani seperti,3
badan tiba bertenaga rasanya cemas muncul dada trauma kumat parah kebayang sebelumnya kumatnya parah begitu rasa terkena pikiran tidak akan kearah mau mati nanti tidak reda ya minum obat,badan tiba bertenaga rasanya cemas muncul dada trauma kumat parah kebayang sebelumnya kumatnya parah begitu rasa terkena pikiran tidak akan kearah mau mati nanti tidak reda ya minum obat,3
stress sadar emosi menumpuk bisa kadang meledak dada tidak nyaman hawa sesak didalam dada nafas pendek jantung tidak teratur badan lelah lemah sakit kepala dsb cemas dikit sudah serangan jantung gimana lepasin semua,stress sadar emosi menumpuk bisa kadang meledak dada tidak nyaman hawa sesak didalam dada nafas pendek jantung tidak teratur badan lelah lemah sakit kepala dsb cemas dikit sudah serangan jantung gimana lepasin semua,3
kesal lelah mental rusak sdih kcewa glisah hmpa mrsa thun ada ngrti perasaan bagaimana kluarga sdra suami kesalahan ingat bagaimana brthan untuk mmprthankan lagi yang ada gila tidak kuat allah pulang,kesal lelah mental rusak sdih kcewa glisah hmpa mrsa thun ada ngrti perasaan bagaimana kluarga sdra suami kesalahan ingat bagaimana brthan untuk mmprthankan lagi yang ada gila tidak kuat allah pulang,3
kakak tanya kenapa kalau lihat sesuai rapi berasa kesal padahal aku orangnya rapi contohnya motong terus yang di potong seperti hancur bentuknya tidak karuan rasanya kesal,kakak tanya kenapa kalau lihat sesuai rapi berasa kesal padahal aku orangnya rapi contohnya motong terus yang di potong seperti hancur bentuknya tidak karuan rasanya kesal,3
asalamulaikum wrb kakak kakak tanya adik umu nah pikiran kemna selalu ngmngin dulu bawwann dia pengn ngmng kalau ngmng nmmarah sering ini di dunia nyata mimpi sring bilang gitu tolong kasih saran dong,asalamulaikum wrb kakak kakak tanya adik umu nah pikiran kemna selalu ngmngin dulu bawwann dia pengn ngmng kalau ngmng nmmarah sering ini di dunia nyata mimpi sring bilang gitu tolong kasih saran dong,3
yang ndak aku deket rumah ada gym niat ikut hati berubah takut percaya pikir gaenak rasanya ikutan pikir kemana takut gimana ngatasinnya kmren semangat jadi down hati pikiran,yang ndak aku deket rumah ada gym niat ikut hati berubah takut percaya pikir gaenak rasanya ikutan pikir kemana takut gimana ngatasinnya kmren semangat jadi down hati pikiran,3
terima admin plisbagaimana ngadapi calon punya sifat ngediamin hilang ada bilang berkali kali aku suka digituin tetap aku smpai kena penyakit lambung gara digituin aku ngancam akhiri hub tetap sampai aku kesal,terima admin plisbagaimana ngadapi calon punya sifat ngediamin hilang ada bilang berkali kali aku suka digituin tetap aku smpai kena penyakit lambung gara digituin aku ngancam akhiri hub tetap sampai aku kesal,3
keluarga lu susah jadi yang salahin wanita aneh dasar banyak ngalah juga berbulan sudah ingetin jor joran ngebantuin bagus prioritasin keluarga elu tidak berenang mau nyelametin orang tenggelem makin bikin perkara,keluarga lu susah jadi yang salahin wanita aneh dasar banyak ngalah juga berbulan sudah ingetin jor joran ngebantuin bagus prioritasin keluarga elu tidak berenang mau nyelametin orang tenggelem makin bikin perkara,3
kalau sakit bapil parno minta ampun tambah semalam bawa ank dokter gigi kalau gigi putus aku lihat beneran putus tebangun tidur mimpi nya ganti jadi cemas mikir beneran lihat mimpi gigi anak putus apa tidak,kalau sakit bapil parno minta ampun tambah semalam bawa ank dokter gigi kalau gigi putus aku lihat beneran putus tebangun tidur mimpi nya ganti jadi cemas mikir beneran lihat mimpi gigi anak putus apa tidak,3
dari kaki kepala aneh enak rasanya lemes dingin tidak berasa kepala atas aneh ketekan yang megang atas kepala pikiran seperti kosong tatapan  ngrasain semua tidak,dari kaki kepala aneh enak rasanya lemes dingin tidak berasa kepala atas aneh ketekan yang megang atas kepala pikiran seperti kosong tatapan ngrasain semua tidak,3
lanjutan cerita untuk berdamai anxiety disorder mengikuti program dibuat mantan penyintas ini ceritaku utas anxiety tidak sembuh dengan obat obat bisa bantu ngilangin gejala jantung berdebar pikiran kalut,lanjutan cerita untuk berdamai anxiety disorder mengikuti program dibuat mantan penyintas ini ceritaku utas anxiety tidak sembuh dengan obat obat bisa bantu ngilangin gejala jantung berdebar pikiran kalut,3
amati persatu beberapa grup seputar aslam anxiety ikuti ada tanya herbal sering saya anjurkan sudah lelah hari ada sensasi sudah pulih masih ada mslh salah makan pikiran kelewat,amati persatu beberapa grup seputar aslam anxiety ikuti ada tanya herbal sering saya anjurkan sudah lelah hari ada sensasi sudah pulih masih ada mslh salah makan pikiran kelewat,3
dok mau ceritasaya betul posisi down stress hampa selalu sedih tinggal calon mau tunangan tanggal susah move onkarna satu perusahanjujur sudah berusaha tiap ketemumau berhenti kerja mikirin hidup gimana tidak kerja,dok mau ceritasaya betul posisi down stress hampa selalu sedih tinggal calon mau tunangan tanggal susah move onkarna satu perusahanjujur sudah berusaha tiap ketemumau berhenti kerja mikirin hidup gimana tidak kerja,3
awal dimana serang gerd anxiety katanya orang pintar disana di bilang kena kiriman orang pada ahirnya mikir ini tidak jatuhnya seudzon orang yang belum melakukan dan memutuskan ke rs allhamdulilah membaik,awal dimana serang gerd anxiety katanya orang pintar disana di bilang kena kiriman orang pada ahirnya mikir ini tidak jatuhnya seudzon orang yang belum melakukan dan memutuskan ke rs allhamdulilah membaik,3
salah nolak screenshot pacar nolak sblmya pernah kss aku takut makin makin aneh aku tolak karena alasan dosa agak mrah kcewa aku kasih paham mau lebih mnimal nikahim aku dulu klean,salah nolak screenshot pacar nolak sblmya pernah kss aku takut makin makin aneh aku tolak karena alasan dosa agak mrah kcewa aku kasih paham mau lebih mnimal nikahim aku dulu klean,3
tau arah tujuan kemna orang tua tidak uang warisan orang tua ambil sodara nya ngomongin hina di katain miskin sodara asli wehh sekali tolong gimna biar sampai mikir seperti nya baik nyusul,tau arah tujuan kemna orang tua tidak uang warisan orang tua ambil sodara nya ngomongin hina di katain miskin sodara asli wehh sekali tolong gimna biar sampai mikir seperti nya baik nyusul,3
cari kerja takut masalah kesulitan seperti seram bersosial ditempat kerja minum obat bikin lemes setiap kerja saja bikin seram nya usaha tapi sendirian takut tapi kalau ditemenin tahu bisa tidak,cari kerja takut masalah kesulitan seperti seram bersosial ditempat kerja minum obat bikin lemes setiap kerja saja bikin seram nya usaha tapi sendirian takut tapi kalau ditemenin tahu bisa tidak,3
alhamdulilah aktifitas kerja berat bisa kesal ngeliat lihat video kekejaman kartel aman mental makan bisa kali sehari bb sudah normal dulu sblm sakit bb tidak tapi tidak apa terasa enteng bawa badan semangat kalian,alhamdulilah aktifitas kerja berat bisa kesal ngeliat lihat video kekejaman kartel aman mental makan bisa kali sehari bb sudah normal dulu sblm sakit bb tidak tapi tidak apa terasa enteng bawa badan semangat kalian,3
suka sama orang seiring berjalannya setelah kenyataan jadi takut wajar tidak sih dulu kasih effort sekarang kasih takut dulu sering sekali dekat rasanya sekarang berdiri disampingnya gemetar kenapa,suka sama orang seiring berjalannya setelah kenyataan jadi takut wajar tidak sih dulu kasih effort sekarang kasih takut dulu sering sekali dekat rasanya sekarang berdiri disampingnya gemetar kenapa,3
jalan bareng cewek tawari makan bertanya makan terus terserah kita kasih pilihan makan a mau pilihan makan yang saja pilihan makan suka cewek suka terserah ketika kasih pilihan tidak mau terus cowokny bagaimana,jalan bareng cewek tawari makan bertanya makan terus terserah kita kasih pilihan makan a mau pilihan makan yang saja pilihan makan suka cewek suka terserah ketika kasih pilihan tidak mau terus cowokny bagaimana,3
masih menikah setiap duduk keluarga sudah menikah bahasnya anak hamil cerita rumah tangga kok merasa nyambung merasa risi diam kalau cerita aku pilih menjauh dan menghindar kalian aku harus,masih menikah setiap duduk keluarga sudah menikah bahasnya anak hamil cerita rumah tangga kok merasa nyambung merasa risi diam kalau cerita aku pilih menjauh dan menghindar kalian aku harus,3
dulu pmo peminum pemakai penyakitan suka bersosialisasi sudah sembuh susah akui hidup zona payah enak temann aku juga kok hidup sekali di sayangkan kalian tidak menikmati semangat broo aki yakin kalain bisa,dulu pmo peminum pemakai penyakitan suka bersosialisasi sudah sembuh susah akui hidup zona payah enak temann aku juga kok hidup sekali di sayangkan kalian tidak menikmati semangat broo aki yakin kalain bisa,3
allah seminggu demam flu batuk sakit kepala sudah sembuh lemesnya buat anxiety kambuh pikiran karuan kepikiran mati badan ada fit lemes klyengan maunya rebahan ada sama tidak terus badan fit bagusnya minum obat ya,allah seminggu demam flu batuk sakit kepala sudah sembuh lemesnya buat anxiety kambuh pikiran karuan kepikiran mati badan ada fit lemes klyengan maunya rebahan ada sama tidak terus badan fit bagusnya minum obat ya,3
kambuh anxiety ku pngen nangis bawaannya gegra bisul berulang takut baca orang bisul berulang diabtes obesitas aku takut memang aku obesitas tb bb apakah aku turunin berat badan tidak bisul sumpah cemas takut,kambuh anxiety ku pngen nangis bawaannya gegra bisul berulang takut baca orang bisul berulang diabtes obesitas aku takut memang aku obesitas tb bb apakah aku turunin berat badan tidak bisul sumpah cemas takut,3
jam saja terjaga tidur pikiran kemana kepala pusing mata berat terlelap ketakutan kepikran malam bisa tdur tdur jam pagi kapan terus takut tiba gara tidak bisa tdur malam tdur pagi  aku tolong,jam saja terjaga tidur pikiran kemana kepala pusing mata berat terlelap ketakutan kepikran malam bisa tdur tdur jam pagi kapan terus takut tiba gara tidak bisa tdur malam tdur pagi aku tolong,3
curhat jd sudah kena anxiety januari ibu meninggal akhirr hilang arah lesu gabisa tidur orang paling deket ibu ohiya aku sekarang semester umur tahun ada pernah posisi  ingin minta tips bisa normal,curhat jd sudah kena anxiety januari ibu meninggal akhirr hilang arah lesu gabisa tidur orang paling deket ibu ohiya aku sekarang semester umur tahun ada pernah posisi ingin minta tips bisa normal,3
hai salam kenal tanya pendapat tentang cowok bayarin cewek kali ketemu gimana yang wajar sih menurut pas kita kali ketemu orang itu harus gimana kadang itu bingung basa basi nolak ketemu orang gimana,hai salam kenal tanya pendapat tentang cowok bayarin cewek kali ketemu gimana yang wajar sih menurut pas kita kali ketemu orang itu harus gimana kadang itu bingung basa basi nolak ketemu orang gimana,3
minggu lalu positif tipes panas badan lemas kleyengan jalan oleng bab normal tidak mencret minum obat di infus slma hari habis botol infusan kenapa bab jd mencret kpla kadang kleyengan pusing jalan kadang berasa ngambang kpla berat kencang,minggu lalu positif tipes panas badan lemas kleyengan jalan oleng bab normal tidak mencret minum obat di infus slma hari habis botol infusan kenapa bab jd mencret kpla kadang kleyengan pusing jalan kadang berasa ngambang kpla berat kencang,3
hai salam kenal tanya pendapat tentang cowok bayarin cewek kali ketemu gimana yang wajar sih menurut pas kita kali ketemu orang itu harus gimana kadang itu bingung basa basi nolak ketemu orang gimana,hai salam kenal tanya pendapat tentang cowok bayarin cewek kali ketemu gimana yang wajar sih menurut pas kita kali ketemu orang itu harus gimana kadang itu bingung basa basi nolak ketemu orang gimana,3
tidak kemana bawa obat penenang jaga jaga panic serang dijalan bisa langsung minum obat pas bawa zolam dompet tidak kumat kumat dalam pikiran santai kalau panik tinggal minum obatnya tidak diminum minum obat tidak kumat dijalan,tidak kemana bawa obat penenang jaga jaga panic serang dijalan bisa langsung minum obat pas bawa zolam dompet tidak kumat kumat dalam pikiran santai kalau panik tinggal minum obatnya tidak diminum minum obat tidak kumat dijalan,3
dengar penyebab anxeity orang rumah orang benar sih memang karena begituan sudah puluh kali mencoba berobat orang pintar alim allah ridho saya sembuh melalaui saya mencoba ikhtiar dokter jiwa alhamdulilah allah kasih kesembugan,dengar penyebab anxeity orang rumah orang benar sih memang karena begituan sudah puluh kali mencoba berobat orang pintar alim allah ridho saya sembuh melalaui saya mencoba ikhtiar dokter jiwa alhamdulilah allah kasih kesembugan,3
jujur sudah tahap stress sisi pngen ngumpulin uang modal kerja luar negri di satu sisi ngehidupin anak adik aku sedangkan gaji aku dari juta jangan ngumpulin uang makan saja susah demi kesal harus gimana,jujur sudah tahap stress sisi pngen ngumpulin uang modal kerja luar negri di satu sisi ngehidupin anak adik aku sedangkan gaji aku dari juta jangan ngumpulin uang makan saja susah demi kesal harus gimana,3
maaf kakak suhu habis konsultasi psikiater kasih obat clobazam alprazolam minum lemes jantung debar pikiran kemana keringetan dingin memang reaksi seperti memang pikiran aku yang cemas minum jadi panik duluan mohon pencerahan nya terimakasih,maaf kakak suhu habis konsultasi psikiater kasih obat clobazam alprazolam minum lemes jantung debar pikiran kemana keringetan dingin memang reaksi seperti memang pikiran aku yang cemas minum jadi panik duluan mohon pencerahan nya terimakasih,3
barusan anter kontrol poli jantung selama rs dada kiri nyeri pikiran kemana akan lucu anter ke poli jantung ngrasain nyeri dada pikiran kemana yang seperti aku ini sekarang sii  dada bner takut,barusan anter kontrol poli jantung selama rs dada kiri nyeri pikiran kemana akan lucu anter ke poli jantung ngrasain nyeri dada pikiran kemana yang seperti aku ini sekarang sii dada bner takut,3
pisah suami selingkuh lgsung usir kontrakan berdua kecewa pas emosi kontrakan bocor barang ku bnyak harus mnanggung kerja lagi ibuku sepuh sbenar aku masih butuh tapi sudah berani meninggal aku sudah kena prempuan,pisah suami selingkuh lgsung usir kontrakan berdua kecewa pas emosi kontrakan bocor barang ku bnyak harus mnanggung kerja lagi ibuku sepuh sbenar aku masih butuh tapi sudah berani meninggal aku sudah kena prempuan,3
kakak tanya kenapa terbayang bayang seseorang sudah meninggal keinget kenangan kenangan beliau hati itu sakit rasanya rindu bercampur sedih masih percaya beliau pergi ninggalin aku aku itu masih ngerasa beliau di dunia,kakak tanya kenapa terbayang bayang seseorang sudah meninggal keinget kenangan kenangan beliau hati itu sakit rasanya rindu bercampur sedih masih percaya beliau pergi ninggalin aku aku itu masih ngerasa beliau di dunia,3
inbox nanyain tips sembuh ladenin akan ku kasih tau pengalaman dari sakit bagaimana aku sembuh maaf inbox sensasi nanyain sensasi yang dirasa pas sakit gabakal ku respon sembuh fokus penyembuhan fokus sama di sensasi,inbox nanyain tips sembuh ladenin akan ku kasih tau pengalaman dari sakit bagaimana aku sembuh maaf inbox sensasi nanyain sensasi yang dirasa pas sakit gabakal ku respon sembuh fokus penyembuhan fokus sama di sensasi,3
halo man teman cerita masih kuliah lagi takut lulus ke pulkam mungkin rumah aku jauh pantai bertahan cari makan mana memang ada jalan ngamen jadi gelandangan mau daftar kerja butuh mental fisik kuat,halo man teman cerita masih kuliah lagi takut lulus ke pulkam mungkin rumah aku jauh pantai bertahan cari makan mana memang ada jalan ngamen jadi gelandangan mau daftar kerja butuh mental fisik kuat,3
mau nikah awas hati hati para cwo zaman banyak gadis bandel teman keetipu jta biaya nikah habis diam diam cewenya ini pernah berhubungan badan pacar nya kata mantan pacaranya istri teman agresif pernah gugurin anak jga hati hati,mau nikah awas hati hati para cwo zaman banyak gadis bandel teman keetipu jta biaya nikah habis diam diam cewenya ini pernah berhubungan badan pacar nya kata mantan pacaranya istri teman agresif pernah gugurin anak jga hati hati,3
dimanapun berobat yang tradisional akan sembuh total sembuh baru rileps kambuh kalau sembuh total selamnya tips hanya diri sendiri lakukan sabar ikhlas pasrah pola makan pola pikir pola hidup pola sifat semua di ubah baik dulu berantakan,dimanapun berobat yang tradisional akan sembuh total sembuh baru rileps kambuh kalau sembuh total selamnya tips hanya diri sendiri lakukan sabar ikhlas pasrah pola makan pola pikir pola hidup pola sifat semua di ubah baik dulu berantakan,3
tanya kakak mbk ngilangin sakit kecewa gimana memang sakit kecewa biasa aku sakit kecewa berlebihan dibilang alay apa ini rasa nya prah kemarin sempet nabrakin motor jurang masih mikir orang tua kedepannya kasih sar,tanya kakak mbk ngilangin sakit kecewa gimana memang sakit kecewa biasa aku sakit kecewa berlebihan dibilang alay apa ini rasa nya prah kemarin sempet nabrakin motor jurang masih mikir orang tua kedepannya kasih sar,3
terimakasih di approve mohon nasihat dukung dari penderita anxiety depresi ptsd hipokondria merasa cemas banyak aku rutin konsumsi obat psikiater sekarang cemas menghadapi kondisi adik aku yang sakit ada benjolan yang belum apa,terimakasih di approve mohon nasihat dukung dari penderita anxiety depresi ptsd hipokondria merasa cemas banyak aku rutin konsumsi obat psikiater sekarang cemas menghadapi kondisi adik aku yang sakit ada benjolan yang belum apa,3
